step,time,dt,maps,lines,max_per_line,rejected,rejected_pct,truncated,drawn,maps_per_sec
23489,0.000275052939,1.213447195e-08,275,307200,1,60832,99.54996973,0,61107,22662708450.201656
23490,0.0002750650735,1.2136722e-08,290,307200,1,60839,99.52559342,0,61129,23894425529.397476
23491,0.0002750772102,1.21389968e-08,258,307200,1,60881,99.57801076,0,61139,21253815636.560677
23492,0.0002750893492,1.214084699e-08,264,307200,2,60894,99.56833121,0,61158,21744776144.320717
23493,0.00027510149,1.214105797e-08,297,307200,2,60863,99.51438849,0,61160,24462448061.27056
23494,0.0002751136311,1.214134369e-08,291,307200,2,60873,99.52422994,0,61164,23967693150.773495
23495,0.0002751257724,1.214172689e-08,289,307200,2,60882,99.52755391,0,61171,23802215501.818127
23496,0.0002751379142,1.214219821e-08,289,307200,1,60889,99.52760796,0,61178,23801291578.487583
23497,0.0002751500564,1.214274711e-08,292,307200,1,60890,99.52273545,0,61182,24047276728.63476
23498,0.0002751621991,1.214336911e-08,276,307200,1,60911,99.54892379,0,61187,22728453487.649937
23499,0.0002751743425,1.214405121e-08,272,307200,1,60916,99.55546839,0,61188,22397797513.898987
23500,0.0002751864865,1.21447776e-08,279,307200,1,60911,99.54404314,0,61190,22972837312.393433
23501,0.0002751986313,1.214553485e-08,264,307200,2,60926,99.56855695,0,61190,21736383227.289494
23502,0.0002752107768,1.2146308e-08,259,307200,2,60952,99.57687344,0,61211,21323351918.95348
23503,0.0002752229231,1.214711334e-08,271,307200,2,60944,99.55729805,0,61215,22309827233.40589
23504,0.0002752350703,1.214795102e-08,275,307200,1,60942,99.55077838,0,61217,22637562461.953358
23505,0.0002752472182,1.214880867e-08,264,307200,2,60957,99.56877542,0,61221,21730525780.022842
23506,0.000275259367,1.21496765e-08,288,307200,2,60934,99.52958087,0,61222,23704334843.812508
23507,0.0002752715167,1.215054732e-08,276,307200,2,60948,99.54919639,0,61224,22715026140.896507
23508,0.0002752836672,1.215142186e-08,276,307200,1,60951,99.54921848,0,61227,22713391336.41106
23509,0.0002752958187,1.215228288e-08,269,307200,2,60964,99.5606944,0,61233,22135758577.733173
23510,0.0002753079709,1.215311795e-08,273,307200,2,60966,99.55420565,0,61239,22463371220.716244
23511,0.0002753201241,1.215392983e-08,292,307200,1,60947,99.52317967,0,61239,24025151048.613552
23512,0.000275332278,1.215472658e-08,281,307200,2,60962,99.54117205,0,61243,23118578451.80751
23513,0.0002753444327,1.215551434e-08,267,307200,1,60979,99.56405316,0,61246,21965339559.625744
23514,0.0002753565882,1.215629856e-08,281,307200,2,60971,99.54123947,0,61252,23115588895.177647
23515,0.0002753687445,1.215708083e-08,311,307200,2,60943,99.49227806,0,61254,25581799146.4321
23516,0.0002753809016,1.215786804e-08,267,307200,1,60991,99.56413856,0,61258,21961087184.16391
23517,0.0002753930595,1.215866247e-08,260,307200,2,60998,99.57556564,0,61258,21383931056.686367
23518,0.0002754052181,1.215946174e-08,286,307200,1,60977,99.53316031,0,61263,23520777984.7005
23519,0.0002754173776,1.216026243e-08,260,307200,1,61006,99.57562106,0,61266,21381117512.60947
23520,0.0002754295379,1.216106012e-08,283,307200,2,60986,99.53810247,0,61269,23270997528.7911
23521,0.0002754416989,1.216185313e-08,270,307200,1,61002,99.55934195,0,61272,22200564101.040085
23522,0.0002754538608,1.21626319e-08,260,307200,2,61015,99.57568339,0,61275,21376952138.130566
23523,0.0002754660234,1.216339803e-08,278,307200,1,61032,99.54656663,0,61310,22855455302.40286
23524,0.0002754781868,1.216415669e-08,280,307200,2,61034,99.54333431,0,61314,23018447323.206917
23525,0.000275490351,1.216490621e-08,282,307200,1,61034,99.54008742,0,61316,23181436431.313023
23526,0.0002755025159,1.216564233e-08,290,307200,1,61030,99.5270711,0,61320,23837623376.84968
23527,0.0002755146815,1.216635315e-08,269,307200,1,61053,99.56133199,0,61322,22110158786.57114
23528,0.0002755268479,1.216703279e-08,280,307200,1,61043,99.54340133,0,61323,23013006115.191048
23529,0.0002755390149,1.216767891e-08,274,307200,2,61053,99.55321473,0,61327,22518674434.679012
23530,0.0002755511826,1.216829085e-08,281,307200,1,61065,99.54194242,0,61346,23092807647.673874
23531,0.0002755633509,1.216886769e-08,295,307200,2,61054,99.51914457,0,61349,24242189784.21648
23532,0.0002755755197,1.216888001e-08,268,307200,2,61080,99.56314794,0,61348,22023390795.18954
23533,0.0002755876886,1.21685446e-08,266,307200,2,61081,99.56640097,0,61347,21859639648.27807
23534,0.0002755998572,1.216818565e-08,288,307200,1,61037,99.53037097,0,61325,23668277940.84486
23535,0.0002756120253,1.216781136e-08,273,307200,1,61030,99.55467106,0,61303,22436245264.078453
23536,0.0002756241932,1.216742204e-08,295,307200,1,61006,99.51876805,0,61301,24245070075.665756
23537,0.0002756363606,1.216702307e-08,299,307200,1,61000,99.51222695,0,61299,24574622590.89807
23538,0.0002756485276,1.216662073e-08,266,307200,3,61028,99.56602604,0,61294,21863096245.295715
23539,0.0002756606942,1.21662227e-08,277,307200,2,61020,99.54810186,0,61297,22767954099.673023
23540,0.0002756728604,1.216583457e-08,270,307200,1,61028,99.55952886,0,61298,22193298655.054783
23541,0.0002756850263,1.216546329e-08,271,307200,1,61026,99.55789027,0,61297,22276175887.420723
23542,0.0002756971917,1.216510711e-08,289,307200,1,61008,99.52852505,0,61297,23756469826.922882
23543,0.0002757093569,1.216475935e-08,306,307200,1,60988,99.5007668,0,61294,25154628315.766888
23544,0.0002757215216,1.216442116e-08,322,307200,1,60974,99.47468024,0,61296,26470638903.79146
23545,0.000275733686,1.216409889e-08,303,307200,2,60998,99.50571769,0,61301,24909366714.298393
23546,0.0002757458501,1.2163825e-08,298,307200,1,61003,99.51387416,0,61301,24498872681.907215
23547,0.000275758014,1.216358402e-08,271,307200,2,61031,99.55792633,0,61302,22279617549.76228
23548,0.0002757701775,1.216337155e-08,278,307200,1,61023,99.54650006,0,61301,22855505059.368183
23549,0.0002757823409,1.216318518e-08,275,307200,2,61024,99.5513793,0,61299,22609209341.989155
23550,0.0002757945041,1.216302364e-08,285,307200,2,60995,99.53492167,0,61280,23431673606.448734
23551,0.0002758066671,1.216288628e-08,281,307200,2,61001,99.54146405,0,61282,23103068920.57861
23552,0.00027581883,1.21627739e-08,295,307200,2,60984,99.51859528,0,61279,24254335600.20383
23553,0.0002758309928,1.216268776e-08,280,307200,1,60992,99.54302128,0,61272,23021227340.954117
23554,0.0002758431555,1.216262789e-08,295,307200,1,60968,99.51846955,0,61263,24254626768.820763
23555,0.0002758553181,1.216259364e-08,303,307200,1,60962,99.50542724,0,61265,24912449512.70114
23556,0.0002758674807,1.216258535e-08,279,307200,2,60987,99.54460876,0,61266,22939201820.277462
23557,0.0002758796433,1.216260346e-08,285,307200,2,60982,99.53482299,0,61267,23432483097.66074
23558,0.0002758918059,1.216264934e-08,280,307200,1,60987,99.54298399,0,61267,23021300061.586746
23559,0.0002759039685,1.216272685e-08,307,307200,1,60970,99.49899636,0,61277,25241050283.06214
23560,0.0002759161313,1.216283462e-08,240,307200,1,61036,99.60832953,0,61276,19732242318.361805
23561,0.0002759282941,1.2162971e-08,287,307200,2,60988,99.53161975,0,61275,23596208525.038826
23562,0.0002759404571,1.216313415e-08,279,307200,2,60997,99.54468307,0,61276,22938166804.64714
23563,0.0002759526202,1.216332196e-08,262,307200,2,61028,99.57252407,0,61290,21540168126.89878
23564,0.0002759647835,1.216353224e-08,292,307200,1,60998,99.52357644,0,61290,24006184571.924973
23565,0.0002759769471,1.216376288e-08,285,307200,2,61008,99.53502031,0,61293,23430249570.92883
23566,0.0002759891108,1.216401198e-08,280,307200,1,61014,99.5431853,0,61294,23018721163.73894
23567,0.0002760012748,1.216427658e-08,272,307200,2,61023,99.55624439,0,61295,22360557013.905056
23568,0.0002760134391,1.21645541e-08,257,307200,2,61040,99.58072989,0,61297,21126956063.27239
23569,0.0002760256037,1.216484165e-08,307,307200,1,60990,99.49915983,0,61297,25236662246.236473
23570,0.0002760377685,1.216513901e-08,316,307200,2,60980,99.48446881,0,61296,25975864290.596382
23571,0.0002760499336,1.216544243e-08,287,307200,1,61014,99.5318184,0,61301,23591414915.766445
23572,0.0002760620991,1.21657528e-08,274,307200,1,61028,99.55303253,0,61302,22522239643.074123
23573,0.0002760742648,1.21660709e-08,297,307200,2,61003,99.51549755,0,61300,24412154297.07877
23574,0.0002760864309,1.216639402e-08,251,307200,1,61053,99.59056505,0,61304,20630599303.901222
23575,0.0002760985973,1.216672238e-08,288,307200,2,61022,99.53025608,0,61310,23671124482.41792
23576,0.000276110764,1.21670438e-08,265,307200,2,61047,99.56778445,0,61312,21780146792.929276
23577,0.0002761229311,1.216737081e-08,289,307200,1,61023,99.5286404,0,61312,23752050012.520332
23578,0.0002761350984,1.216770214e-08,272,307200,1,61059,99.55650487,0,61331,22354261870.51617
23579,0.0002761472661,1.216801684e-08,241,307200,1,61098,99.60710152,0,61339,19806021241.50249
23580,0.0002761594342,1.216829614e-08,276,307200,2,61065,99.55005624,0,61341,22681893736.35675
23581,0.0002761716025,1.216853676e-08,276,307200,2,61067,99.55007091,0,61343,22681445225.793934
23582,0.000276183771,1.216874361e-08,280,307200,2,61063,99.5435502,0,61343,23009770685.767616
23583,0.0002761959397,1.216892396e-08,268,307200,1,61075,99.56311234,0,61343,22023311254.218735
23584,0.0002762081087,1.216908614e-08,272,307200,1,61074,99.55661331,0,61346,22351719502.25015
23585,0.0002762202777,1.216923753e-08,267,307200,2,61078,99.5647567,0,61345,21940569352.992157
23586,0.000276232447,1.216938125e-08,290,307200,2,61056,99.52727154,0,61346,23830299506.805244
23587,0.0002762446164,1.21695187e-08,320,307200,2,61027,99.4783771,0,61347,26295205906.540905
23588,0.0002762567859,1.216965123e-08,271,307200,2,61078,99.55826501,0,61349,22268509990.8159
23589,0.0002762689555,1.216977897e-08,286,307200,1,61062,99.53380713,0,61348,23500837665.583336
23590,0.0002762811253,1.216990098e-08,290,307200,1,61056,99.52727154,0,61346,23829281805.709484
23591,0.0002762932952,1.217001648e-08,302,307200,2,61046,99.50772641,0,61348,24815085542.102734
23592,0.0002763054652,1.217015339e-08,254,307200,2,61091,99.58594833,0,61345,20870731194.62137
23593,0.0002763176354,1.217030724e-08,295,307200,2,61066,99.5192386,0,61361,24239322326.261993
23594,0.0002763298057,1.217046275e-08,285,307200,1,61077,99.53554317,0,61362,23417351160.291748
23595,0.0002763419761,1.217058089e-08,265,307200,1,61098,99.56814367,0,61363,21773816911.05132
23596,0.0002763541467,1.217065298e-08,269,307200,2,61096,99.56163937,0,61365,22102347379.55695
23597,0.0002763663174,1.217068665e-08,274,307200,1,61088,99.55346957,0,61362,22513109397.981255
23598,0.0002763784881,1.217068765e-08,244,307200,1,61111,99.6023144,0,61355,20048168765.5504
23599,0.0002763906588,1.217066129e-08,296,307200,2,61059,99.51756173,0,61355,24320781997.54091
23600,0.0002764028294,1.21704626e-08,288,307200,2,61062,99.53056235,0,61350,23663849885.213074
23601,0.0002764149999,1.216993298e-08,295,307200,1,61054,99.51914457,0,61349,24240067754.259727
23602,0.0002764271698,1.216960741e-08,292,307200,2,61058,99.52404238,0,61350,23994200483.415596
23603,0.0002764393394,1.21694703e-08,255,307200,1,61096,99.58435885,0,61351,20954075544.274097
23604,0.0002764515089,1.216950249e-08,263,307200,2,61092,99.57134708,0,61355,21611401141.18174
23605,0.0002764636784,1.216969261e-08,284,307200,2,61072,99.53712758,0,61356,23336661746.627304
23606,0.0002764758481,1.216961174e-08,283,307200,3,61077,99.53878748,0,61360,23254644934.136574
23607,0.0002764880177,1.216864871e-08,260,307200,2,61097,99.57625047,0,61357,21366382266.120983
23608,0.0002765001863,1.216763518e-08,301,307200,2,61051,99.50938845,0,61352,24737756807.07087
23609,0.000276512354,1.216675308e-08,285,307200,2,61027,99.53516441,0,61312,23424491162.6003
23610,0.0002765245207,1.216610878e-08,288,307200,2,61022,99.53025608,0,61310,23672318340.06337
23611,0.0002765366868,1.216576173e-08,270,307200,1,61036,99.55958634,0,61306,22193431532.87287
23612,0.0002765488526,1.216571855e-08,285,307200,2,61021,99.53511891,0,61306,23426483099.10145
23613,0.0002765610183,1.216596691e-08,270,307200,1,61036,99.55958634,0,61306,22193057238.884106
23614,0.0002765731843,1.216647341e-08,299,307200,1,61010,99.51230651,0,61309,24575732829.386917
23615,0.0002765853508,1.216720087e-08,262,307200,2,61065,99.57278197,0,61327,21533301110.035835
23616,0.000276597518,1.216812121e-08,280,307200,1,61052,99.54346834,0,61332,23010947636.67299
23617,0.0002766096861,1.216919676e-08,274,307200,2,61080,99.55341135,0,61354,22515865706.160213
23618,0.0002766218553,1.217039505e-08,284,307200,2,61077,99.5371653,0,61361,23335314822.011467
23619,0.0002766340257,1.217133484e-08,281,307200,1,61082,99.54206933,0,61363,23087032251.9202
23620,0.000276646197,1.217144916e-08,291,307200,1,61072,99.52577286,0,61363,23908410261.97081
23621,0.0002766583685,1.217194714e-08,296,307200,2,61069,99.51764035,0,61365,24318212739.132877
23622,0.0002766705404,1.217310078e-08,317,307200,2,61053,99.48346097,0,61370,26041023214.136242
23623,0.0002766827135,1.217472255e-08,303,307200,2,61072,99.50631365,0,61375,24887630806.830994
23624,0.0002766948882,1.217663436e-08,318,307200,1,61075,99.48202564,0,61393,26115590778.07441
23625,0.0002767070649,1.217876312e-08,259,307200,2,61156,99.57827892,0,61415,21266527433.698868
23626,0.0002767192436,1.218054273e-08,287,307200,1,61137,99.53275593,0,61424,23562168481.469627
23627,0.0002767314242,1.218102817e-08,253,307200,1,61172,99.58811559,0,61425,20770003686.807007
23628,0.0002767436052,1.218154694e-08,278,307200,2,61169,99.54757759,0,61447,22821403666.48704
23629,0.0002767557867,1.2182107e-08,310,307200,2,61141,99.49553303,0,61451,25447157868.503372
23630,0.0002767679689,1.2182715e-08,275,307200,1,61175,99.55248169,0,61450,22572965057.460506
23631,0.0002767801516,1.218336628e-08,272,307200,2,61184,99.55740693,0,61456,22325521021.764767
23632,0.0002767923349,1.218405769e-08,280,307200,1,61182,99.54443396,0,61462,22980849822.289375
23633,0.000276804519,1.218478515e-08,292,307200,1,61174,99.52494062,0,61466,23964312575.50733
23634,0.0002768167038,1.21855451e-08,253,307200,1,61213,99.58839033,0,61466,20762304675.23361
23635,0.0002768288893,1.21863254e-08,292,307200,1,61189,99.52505652,0,61481,23961283686.05683
23636,0.0002768410757,1.218709521e-08,296,307200,2,61189,99.51858177,0,61485,24287986177.142532
23637,0.0002768532627,1.218786155e-08,280,307200,2,61207,99.54461919,0,61487,22973677445.490837
23638,0.0002768654506,1.218862779e-08,268,307200,2,61222,99.56415677,0,61490,21987708921.579926
23639,0.0002768776392,1.218938083e-08,281,307200,1,61210,99.54302256,0,61491,23052852636.15806
23640,0.0002768898286,1.219010325e-08,299,307200,1,61198,99.51379742,0,61497,24528094132.426647
23641,0.0002769020187,1.219079769e-08,275,307200,2,61226,99.5528528,0,61501,22557998827.720684
23642,0.0002769142095,1.219149171e-08,274,307200,2,61228,99.55448603,0,61502,22474690260.85242
23643,0.000276926401,1.219219346e-08,284,307200,2,61222,99.53825643,0,61506,23293593636.9238
23644,0.0002769385932,1.219290034e-08,289,307200,2,61220,99.53015006,0,61509,23702317901.50103
23645,0.0002769507861,1.219357112e-08,256,307200,1,61256,99.58382104,0,61512,20994669853.53508
23646,0.0002769629797,1.219419635e-08,269,307200,2,61243,99.56268696,0,61512,22059674313.838646
23647,0.0002769751739,1.219476813e-08,273,307200,2,61240,99.55619137,0,61513,22386649511.47374
23648,0.0002769873686,1.219528315e-08,304,307200,1,61209,99.50579552,0,61513,24927670498.57305
23649,0.0002769995639,1.219573791e-08,257,307200,1,61274,99.58232436,0,61531,21072935635.101723
23650,0.0002770117597,1.219613009e-08,277,307200,1,61255,99.54982773,0,61532,22712122448.342957
23651,0.0002770239558,1.219645885e-08,279,307200,1,61255,99.54659213,0,61534,22875492258.148354
23652,0.0002770361522,1.219671635e-08,301,307200,2,61236,99.51086338,0,61537,24678773479.8801
23653,0.000277048349,1.219689246e-08,295,307200,2,61241,99.52060582,0,61536,24186488563.98952
23654,0.0002770605459,1.219698592e-08,287,307200,2,61249,99.53360634,0,61536,23530403485.12594
23655,0.0002770727428,1.21970058e-08,297,307200,1,61244,99.51739491,0,61541,24350238482.300304
23656,0.0002770849398,1.219695212e-08,275,307200,2,61265,99.55313617,0,61540,22546616342.706444
23657,0.0002770971368,1.2196831e-08,281,307200,2,61260,99.54339384,0,61541,23038771300.5124
23658,0.0002771093336,1.219664829e-08,293,307200,2,61249,99.52390238,0,61542,24022993287.4452
23659,0.0002771215303,1.219640265e-08,265,307200,1,61280,99.56942075,0,61545,21727718213.698036
23660,0.0002771337267,1.219611137e-08,280,307200,2,61262,99.54502616,0,61542,22958137352.594543
23661,0.0002771459228,1.219578116e-08,303,307200,2,61237,99.50763731,0,61540,24844657019.083477
23662,0.0002771581186,1.21954178e-08,258,307200,1,61264,99.58063782,0,61522,21155486776.353
23663,0.000277170314,1.21950253e-08,266,307200,2,61259,99.56765542,0,61525,21812172870.194862
23664,0.000277182509,1.219460615e-08,293,307200,2,61230,99.52375534,0,61523,24027016239.47076
23665,0.0002771947036,1.219416239e-08,273,307200,1,61250,99.55626351,0,61523,22387761559.07827
23666,0.0002772068978,1.219369591e-08,292,307200,2,61232,99.52538847,0,61524,23946800228.184467
23667,0.0002772190915,1.219329093e-08,284,307200,1,61240,99.53839152,0,61524,23291497072.48066
23668,0.0002772312848,1.219284081e-08,258,307200,2,61264,99.58063782,0,61522,21159958045.905136
23669,0.0002772434776,1.219245464e-08,276,307200,1,61242,99.55135082,0,61518,22636951143.08828
23670,0.0002772556701,1.219135798e-08,263,307200,2,61251,99.57245505,0,61514,21572658306.92964
23671,0.0002772678614,1.219000756e-08,274,307200,2,61235,99.55453673,0,61509,22477426584.959393
23672,0.0002772800514,1.218876171e-08,284,307200,2,61217,99.53821889,0,61501,23300151956.125164
23673,0.0002772922402,1.218768242e-08,281,307200,1,61210,99.54302256,0,61491,23056065157.95642
23674,0.0002773044279,1.218675951e-08,265,307200,2,61222,99.56901459,0,61487,21744910924.23305
23675,0.0002773166146,1.218597747e-08,278,307200,1,61191,99.54773951,0,61469,22813106349.851143
23676,0.0002773288006,1.218529368e-08,313,307200,1,61147,99.49072568,0,61460,25686701381.168518
23677,0.0002773409859,1.218470035e-08,300,307200,1,61160,99.51187764,0,61460,24621040434.53149
23678,0.0002773531706,1.218419334e-08,282,307200,2,61177,99.54115752,0,61459,23144741069.908203
23679,0.0002773653548,1.218376816e-08,265,307200,1,61193,99.56881122,0,61458,21750249719.13123
23680,0.0002773775386,1.218341767e-08,279,307200,1,61175,99.54600189,0,61454,22899978278.426697
23681,0.000277389722,1.218313602e-08,291,307200,1,61165,99.5264905,0,61456,23885475752.900604
23682,0.0002774019051,1.218290732e-08,297,307200,1,61158,99.51671955,0,61455,24378417417.03408
23683,0.000277414088,1.218272491e-08,287,307200,1,61167,99.53298402,0,61454,23557948005.903057
23684,0.0002774262708,1.218258306e-08,290,307200,1,61164,99.52810232,0,61454,23804475501.76604
23685,0.0002774384533,1.218249498e-08,260,307200,2,61195,99.57692621,0,61455,21342097856.542683
23686,0.0002774506358,1.218244765e-08,277,307200,1,61175,99.54924168,0,61452,22737631053.96968
23687,0.0002774628183,1.218242766e-08,317,307200,2,61133,99.48413344,0,61450,26021086178.15507
23688,0.0002774750007,1.218242502e-08,301,307200,2,61149,99.51017087,0,61450,24707724406.745415
23689,0.0002774871831,1.218147933e-08,272,307200,2,61173,99.55732769,0,61445,22328979316.176373
23690,0.0002774993646,1.217993461e-08,288,307200,2,61139,99.5311508,0,61427,23645447140.86934
23691,0.0002775115445,1.21792227e-08,291,307200,2,61132,99.5262361,0,61423,23893150422.481396
23692,0.0002775237238,1.217734604e-08,294,307200,2,61120,99.52128179,0,61414,24143191713.060658
23693,0.0002775359011,1.217623853e-08,304,307200,1,61087,99.50481341,0,61391,24966659387.544044
23694,0.0002775480774,1.217590278e-08,281,307200,2,61110,99.54227818,0,61391,23078370867.21548
23695,0.0002775602533,1.217629541e-08,291,307200,2,61099,99.52598143,0,61390,23898894548.91272
23696,0.0002775724296,1.217729845e-08,262,307200,1,61131,99.57324125,0,61393,21515445406.530212
23697,0.0002775846069,1.217882942e-08,309,307200,2,61089,99.49672628,0,61398,25371896538.148575
23698,0.0002775967857,1.218075014e-08,294,307200,1,61127,99.52133635,0,61421,24136444522.783714
23699,0.0002776089664,1.21829452e-08,272,307200,1,61173,99.55732769,0,61445,22326292660.33307
23700,0.0002776211494,1.218533192e-08,263,307200,1,61193,99.57205155,0,61456,21583326718.276215
23701,0.0002776333347,1.218784235e-08,261,307200,2,61222,99.57549241,0,61483,21414783068.63725
23702,0.0002776455226,1.219040247e-08,315,307200,2,61187,99.48782153,0,61502,25840000014.371964
23703,0.000277657713,1.219174612e-08,281,307200,1,61230,99.54317114,0,61511,23048380210.200768
23704,0.0002776699047,1.219106024e-08,275,307200,2,61232,99.55289642,0,61507,22557513012.50235
23705,0.0002776820958,1.219074886e-08,238,307200,1,61267,99.61303959,0,61505,19523000820.804375
23706,0.0002776942865,1.219100458e-08,263,307200,1,61244,99.57240639,0,61507,21573283667.817307
23707,0.0002777064775,1.219245536e-08,288,307200,1,61226,99.5318139,0,61514,23621165015.280403
23708,0.00027771867,1.219227492e-08,269,307200,2,61251,99.56274382,0,61520,22063150787.28556
23709,0.0002777308622,1.219309989e-08,323,307200,1,61200,99.47499309,0,61523,26490392345.994305
23710,0.0002777430553,1.219456008e-08,301,307200,2,61233,99.51083954,0,61534,24683137237.042503
23711,0.0002777552499,1.219643608e-08,280,307200,1,61277,99.54513703,0,61557,22957526130.043064
23712,0.0002777674463,1.219856143e-08,315,307200,1,61245,99.48830409,0,61560,25822717031.642643
23713,0.0002777796449,1.220089221e-08,258,307200,2,61310,99.58095114,0,61568,21145994535.427505
23714,0.0002777918458,1.220337724e-08,295,307200,2,61301,99.5210728,0,61596,24173636051.588615
23715,0.0002778040492,1.220594647e-08,294,307200,2,61326,99.52288218,0,61620,24086620461.805122
23716,0.0002778162551,1.220856537e-08,262,307200,2,61410,99.57517188,0,61672,21460342969.028145
23717,0.0002778284637,1.221119671e-08,283,307200,2,61398,99.54118772,0,61681,23175451736.703697
23718,0.0002778406749,1.221381271e-08,290,307200,1,61399,99.52989998,0,61689,23743609541.561405
23719,0.0002778528887,1.221640325e-08,305,307200,2,61394,99.5056646,0,61699,24966431916.038788
23720,0.0002778651051,1.221889879e-08,272,307200,1,61433,99.55919293,0,61705,22260598493.753464
23721,0.000277877324,1.222120492e-08,262,307200,2,61468,99.57557104,0,61730,21438148015.277695
23722,0.0002778895452,1.222330016e-08,275,307200,2,61464,99.55457652,0,61739,22498015789.542717
23723,0.0002779017685,1.222472047e-08,302,307200,2,61442,99.51088365,0,61744,24704041351.38478
23724,0.0002779139932,1.222567857e-08,281,307200,2,61468,99.5449319,0,61749,22984409281.749992
23725,0.0002779262189,1.222662406e-08,275,307200,1,61482,99.55470635,0,61757,22491899534.203884
23726,0.0002779384455,1.222754907e-08,282,307200,2,61472,99.54334942,0,61754,23062675797.546402
23727,0.0002779506731,1.222842538e-08,276,307200,2,61520,99.55336915,0,61796,22570363020.851994
23728,0.0002779629015,1.222925158e-08,298,307200,2,61500,99.51778375,0,61798,24367803544.687565
23729,0.0002779751307,1.223002552e-08,282,307200,1,61523,99.54372624,0,61805,23058005851.160316
23730,0.0002779873608,1.223074805e-08,264,307200,1,61545,99.57287774,0,61809,21584943040.34004
23731,0.0002779995915,1.223141602e-08,281,307200,2,61531,99.54539572,0,61812,22973627872.72769
23732,0.0002780118229,1.223202548e-08,298,307200,1,61518,99.51792416,0,61816,24362277571.056858
23733,0.000278024055,1.223257361e-08,294,307200,2,61531,99.52446421,0,61825,24034190136.379646
23734,0.0002780362875,1.22330594e-08,279,307200,1,61545,99.54871894,0,61824,22807050213.45682
23735,0.0002780485206,1.223348341e-08,285,307200,2,61542,99.53903634,0,61827,23296716924.227226
23736,0.0002780607541,1.223384606e-08,260,307200,2,61568,99.57947855,0,61828,21252515253.57186
23737,0.0002780729879,1.22336482e-08,280,307200,1,61547,99.54712343,0,61827,22887694285.66697
23738,0.0002780852216,1.223317048e-08,247,307200,1,61578,99.60048524,0,61825,20191004482.756134
23739,0.0002780974547,1.223260364e-08,303,307200,1,61516,99.50985943,0,61819,24769869842.688698
23740,0.0002781096873,1.223246273e-08,258,307200,2,61562,99.58265933,0,61820,21091419258.303352
23741,0.0002781219198,1.22304232e-08,301,307200,1,61512,99.51304742,0,61813,24610759176.34641
23742,0.0002781341502,1.222859648e-08,290,307200,2,61517,99.53079748,0,61807,23714904688.718616
23743,0.0002781463788,1.222707067e-08,306,307200,2,61465,99.50462191,0,61771,25026435869.941692
23744,0.0002781586059,1.222588721e-08,276,307200,1,61489,99.55314499,0,61765,22575048768.178516
23745,0.0002781708318,1.222497365e-08,289,307200,1,61473,99.53207474,0,61762,23640132753.98757
23746,0.0002781830568,1.222428144e-08,280,307200,1,61485,99.54666883,0,61765,22905231802.320152
23747,0.000278195281,1.222375208e-08,291,307200,2,61476,99.52887464,0,61767,23806111093.83691
23748,0.0002782075048,1.222333542e-08,319,307200,2,61446,99.48352627,0,61765,26097623033.239155
23749,0.0002782197281,1.222298979e-08,268,307200,1,61492,99.56606218,0,61760,21925895759.093163
23750,0.0002782319511,1.222268407e-08,276,307200,1,61481,99.5530871,0,61757,22580964902.580517
23751,0.0002782441738,1.222239641e-08,297,307200,2,61459,99.51907507,0,61756,24299653687.962814
23752,0.0002782563962,1.222210305e-08,308,307200,1,61443,99.50122265,0,61751,25200245713.850365
23753,0.0002782686183,1.222178578e-08,278,307200,1,61470,99.54978299,0,61748,22746266789.8275
23754,0.0002782808401,1.222143311e-08,269,307200,1,61475,99.56433014,0,61744,22010511989.784153
23755,0.0002782930615,1.222104149e-08,292,307200,2,61450,99.52706424,0,61742,23893217303.855175
23756,0.0002783052826,1.222060845e-08,265,307200,2,61478,99.57080155,0,61743,21684681338.43205
23757,0.0002783175032,1.222012875e-08,293,307200,2,61453,99.52547533,0,61746,23976834122.962902
23758,0.0002783297233,1.221960394e-08,298,307200,2,61448,99.51737764,0,61746,24387042449.42983
23759,0.0002783419429,1.221904543e-08,274,307200,1,61468,99.55621781,0,61742,22424010252.656864
23760,0.000278354162,1.22184531e-08,294,307200,2,61429,99.52367837,0,61723,24061965749.166725
23761,0.0002783663804,1.221782419e-08,262,307200,1,61454,99.57547476,0,61716,21444080052.685715
23762,0.0002783785982,1.221708202e-08,290,307200,2,61426,99.53010565,0,61716,23737255715.010742
23763,0.0002783908153,1.221563914e-08,264,307200,1,61443,99.57217171,0,61707,21611640371.36087
23764,0.000278403031,1.221417965e-08,318,307200,2,61379,99.48457786,0,61697,26035313800.219078
23765,0.0002784152451,1.221270442e-08,289,307200,2,61404,99.53155139,0,61693,23663882303.31051
23766,0.0002784274578,1.221121519e-08,300,307200,1,61383,99.51364233,0,61683,24567579502.298492
23767,0.000278439669,1.220971387e-08,254,307200,2,61420,99.58815708,0,61674,20803108304.12605
23768,0.0002784518788,1.220820216e-08,293,307200,1,61360,99.52475954,0,61653,24000257872.531822
23769,0.000278464087,1.220668124e-08,309,307200,2,61328,99.49867774,0,61637,25314005823.912216
23770,0.0002784762936,1.220515327e-08,283,307200,2,61334,99.54071117,0,61617,23186927172.443447
23771,0.0002784884988,1.220362064e-08,248,307200,1,61348,99.59737645,0,61596,20321837864.01279
23772,0.0002785007024,1.220208577e-08,311,307200,1,61277,99.4950315,0,61588,25487445823.780666
23773,0.0002785129045,1.220055146e-08,291,307200,2,61272,99.52731348,0,61563,23851380894.87637
